Date,Price,Market_Cap,Total_Volume
2015-11-17 01:00,335.111,4976968038.7,236625919.2712964
2015-11-18 01:00,335.447,4983266453.2,185981663.2942105
2015-11-19 01:00,325.5680000000001,4837533520.000002,206391901.26959464
2015-11-20 01:00,321.417,4777269083.55,123560944.18387257
2015-11-21 01:00,325.159,4834317690.45,199949522.188539
2015-11-22 01:00,323.395,4809449591.25,167053005.3954258
2015-11-23 01:00,322.8290000000001,4802404204.000002,188739479.4368917
2015-11-24 01:00,319.9789999999999,4761183526.824999,103800161.90899219
2015-11-25 01:00,328.1689999999999,4884311515.724998,714595229.5358595
2015-11-26 01:00,356.245,5303722123.25,1237550807.6515267
2015-11-27 01:00,359.011,5346023825.725,895711315.7104639
2015-11-28 01:00,356.212,5305804455.9,667783121.7836893
2015-11-29 01:00,371.4880000000001,5534688265.600001,921927632.1582325
2015-11-30 01:00,378.265,5637217098.625,1299027009.4916246
2015-12-01 01:00,363.4499999999999,5417967322.499998,523072117.50624603
2015-12-02 01:00,358.8199999999999,5350373990.499998,1153668371.9578505
2015-12-03 01:00,360.954,5383466480.7,1149814390.1438584
2015-12-04 01:00,362.7669999999999,5411894143.624998,1039912869.9731772
2015-12-05 01:00,390.645,5829507439.875,1426331736.1368082
2015-12-06 01:00,394.0109999999999,5881283993.699999,1512626609.7304864
2015-12-07 01:00,394.355,5887868033.125,1282263557.3988562
2015-12-08 01:00,412.9300000000001,6167016640.750002,954462002.2518704
2015-12-09 01:00,417.3679999999999,6235070986.199999,1528970867.732093
2015-12-10 01:00,416.91,6230407267.5,1275837073.4425912
2015-12-11 01:00,452.4149999999999,6762812523.749998,1623480958.4502342
2015-12-12 01:00,434.903,6502593547.975,1745413356.7816703
2015-12-13 01:00,435.8150000000001,6517994663.125002,1484344615.6204193
2015-12-14 01:00,443.277,6631778541.6,1497157323.9409719
2015-12-15 01:00,464.9989999999999,6958907659.574999,1555251795.3592968
2015-12-16 01:00,453.9139999999999,6794808883.749998,896686369.8324581
2015-12-17 01:00,456.473,6834975641.85,1302614351.2750235
2015-12-18 01:00,463.816,6946908498.6,1135226734.002981
2015-12-19 01:00,462.0529999999999,6922223916.849998,556941126.9945824
2015-12-20 01:00,441.1289999999999,6610549657.724998,1175787490.6247997
2015-12-21 01:00,437.8090000000001,6562505169.825002,1416880180.0048287
2015-12-22 01:00,436.2370000000001,6540512246.925001,1296402582.2604847
2015-12-23 01:00,442.821,6640942254.9,955949147.6136756
2015-12-24 01:00,454.907,6823821080.825,1418671442.057204
2015-12-25 01:00,455.7419999999999,6838203626.099998,1058738142.1988857
2015-12-26 01:00,417.092,6260008700.4,1725069505.9869354
2015-12-27 01:00,423.925,6364767557.5,1378749291.4939413
2015-12-28 01:00,420.708,6318056013.9,1310931884.6738522
2015-12-29 01:00,432.1540000000001,6491698545.650002,1176234726.8014364
2015-12-30 01:00,426.811,6413208734.625,1227648166.044458
2015-12-31 01:00,431.139,6479728151.175,1310033274.6107447
2016-01-01 01:00,434.4269999999999,6530621623.574999,1338781510.5888267
2016-01-02 01:00,434.3260000000001,6530688608.250002,769869067.6019802
2016-01-03 01:00,430.198,6470199429.9,984185979.6461835
2016-01-04 01:00,433.5339999999999,6522334778.049998,1021957722.8426229
2016-01-05 01:00,432.115,6502628563.125,758209345.881597
2016-01-06 01:00,431.3430000000001,6492499350.975001,833341869.2838143
2016-01-07 01:00,456.434,6870164692.05,1637948558.2555692
2016-01-08 01:00,454.6963000000001,6847658073.555001,1501742593.9812622
2016-01-09 01:00,448.7090000000001,6759240198.750002,1085553694.1445763
2016-01-10 01:00,447.2069999999999,6738604517.399999,1361099089.9371536
2016-01-11 01:00,448.3490000000001,6757695467.600001,1182725805.933856
2016-01-12 01:00,445.792,6721027667.2,888588584.7561319
2016-01-13 01:00,432.1200000000001,6516499236.000002,1584488640.9822845
2016-01-14 01:00,429.2429999999999,6474583370.174998,1266295629.45831
2016-01-15 01:00,365.912,5519407460.2,1576734613.7039278
2016-01-16 01:00,384.813,5806905132.6,1710583688.2242782
2016-01-17 01:00,386.3560000000001,5830189311.200002,1476285800.5507712
2016-01-18 01:00,385.1320000000001,5814809590.700002,1357696058.8206067
2016-01-19 01:00,379.015,5723770825.5,1157108220.8545206
2016-01-20 01:00,418.848,6326929406.4,1674254290.1511552
2016-01-21 01:00,407.8150000000002,6161646248.875003,1484721462.288631
2016-01-22 01:00,377.2100000000001,5700897323.250002,1626853795.9614305
2016-01-23 01:00,389.6409999999999,5889248376.549998,755378842.1307422
2016-01-24 01:00,403.0559999999999,6094932220.799998,1458284443.5169122
2016-01-25 01:00,392.3260000000001,5934195570.050001,1332190240.7947457
2016-01-26 01:00,392.4559999999998,5937437389.799997,1231352757.4795895
2016-01-27 01:00,394.491,5968224752.175,1023661369.6216024
2016-01-28 01:00,379.5519999999999,5745544310.399999,1144817695.5234942
2016-01-29 01:00,378.912,5737400248.8,1378222858.2537942
2016-01-30 01:00,376.921,5709052772.55,926767404.3542867
2016-01-31 01:00,364.352,5520342696,795209372.712972
2016-02-01 01:00,371.041,5623172735.125,1028395380.8818554
2016-02-02 01:00,372.8679999999999,5652529732.799998,669492000.7292296
2016-02-03 01:00,368.124,5582278351.5,701511710.5572596
2016-02-04 01:00,388.3759999999999,5891023099.599998,1068491901.0833611
2016-02-05 01:00,385.7330000000001,5852736452.325002,1099201402.3270342
2016-02-06 01:00,374.9049999999999,5690251854.249998,979578026.0038061
2016-02-07 01:00,375.5170000000002,5701239912.875003,551083226.5427567
2016-02-08 01:00,371.1359999999999,5636117687.999998,542257471.058673
2016-02-09 01:00,373.909,5679902055.4,465479007.436967
2016-02-10 01:00,379.829,5771368714.85,814090887.7056519
2016-02-11 01:00,377.058,5730998806.5,503979335.12027735
2016-02-12 01:00,382.72,5818750496,658159244.500266
2016-02-13 01:00,390.4240000000001,5937412022.400002,740171994.7251545
2016-02-14 01:00,404.1440000000001,6147686974.000002,1319015072.5724676
2016-02-15 01:00,399.379,6076721221.075,1388195099.8471158
2016-02-16 01:00,407.0129999999998,6194279970.374997,1111797900.4521844
2016-02-17 01:00,416.8499999999999,6345582494.999998,1296165324.1759655
2016-02-18 01:00,421.4220000000001,6417045471.750002,1445224878.5173087
2016-02-19 01:00,419.377,6387331882.925,601898504.2767404
2016-02-20 01:00,441.1199999999998,6720209555.999997,1385245439.8751278
2016-02-21 01:00,438.6499999999999,6684028071.249998,1506908216.5909653
2016-02-22 01:00,437.8029999999999,6672478907.474998,1166708341.4203901
2016-02-23 01:00,420.3020000000001,6407178255.950002,1465084346.963302
2016-02-24 01:00,423.1870000000001,6452416826.400002,1457408415.8942337
2016-02-25 01:00,423.142,6453391534.75,1416389937.2195773
2016-02-26 01:00,427.029,6514156583.4,58325277.64245085
2016-02-27 01:00,432.1390000000001,6593663289.800001,595150632.3741599
2016-02-28 01:00,432.7970000000001,6605163875.275002,546124185.8661692
2016-02-29 01:00,436.919,6669535766.075,1847224330.8996885
2016-03-01 01:00,431.371,6586086153.8,2515777833.930286
2016-03-02 01:00,424.485,6482862265.5,2052408228.7895234
2016-03-03 01:00,420.1709999999999,6418406144.699999,2737847218.462073
2016-03-04 01:00,409.408,6255529065.6,2408874554.407219
2016-03-05 01:00,397.2410000000001,6071173237.350001,2766255766.6448894
2016-03-06 01:00,404.912,6189869498.4,2521764887.178534
2016-03-07 01:00,413.74,6326260439.5,2361080396.000645
2016-03-08 01:00,411.8770000000001,6299329213.400002,1845168034.2779822
2016-03-09 01:00,412.3190000000001,6307800373.650002,1705210742.922722
2016-03-10 01:00,416.2920000000001,6370256293.500002,2166212980.4221253
2016-03-11 01:00,419.299,6417916283.7,2440375016.827296
2016-03-12 01:00,410.8010000000001,6289332499.925001,2292018374.4436398
2016-03-13 01:00,412.4949999999999,6316587496.874998,1845648236.2910593
2016-03-14 01:00,414.585,6350177715.75,1803876534.2741227
2016-03-15 01:00,415.6410000000001,6367983805.875002,2111129338.3052552
2016-03-16 01:00,416.5440000000001,6383495145.600001,1895643174.07286
2016-03-17 01:00,418.4000000000001,6413413020.000002,1743173852.7310321
2016-03-18 01:00,408.28,6259667304,2438769296.167774
2016-03-19 01:00,406.7389999999999,6237403575.849998,1764836350.22334
2016-03-20 01:00,411.8820000000001,6317806512.750002,1440329762.2947476
2016-03-21 01:00,411.091,6307102003.85,2250456009.66558
2016-03-22 01:00,416.36,6389481378,2041042449.9845455
2016-03-23 01:00,418.076,6417382984.8,1985257305.3708298
2016-03-24 01:00,414.8829999999999,6369854280.124998,2021330255.0508976
2016-03-25 01:00,415.743,6384534070.275,1933831281.7491696
2016-03-26 01:00,416.7149999999999,6401148697.124998,1604214632.4064965
2016-03-27 01:00,425.349,6535264076.775,2326287423.8189363
2016-03-28 02:00,422.756,6497115017.1,2155194925.8853908
2016-03-29 02:00,415.5470000000001,6388027423.525002,2681866388.8263345
2016-03-30 02:00,412.597,6344204936.175,2387281658.2325406
2016-03-31 02:00,415.366,6388090244.55,1432304098.8288007
2016-04-01 02:00,416.754,6410999713.95,447338222.9775492
2016-04-02 02:00,419.6700000000001,6457346880.750002,633704453.9853791
2016-04-03 02:00,418.1850000000001,6435354873.375002,429476810.3973782
2016-04-04 02:00,419.437,6456959980.95,525611739.82711506
2016-04-05 02:00,422.651,6508054061.925,541558101.3329905
2016-04-06 02:00,421.65599999999995,6494387877.599999,527136257.70882565
2016-04-07 02:00,421.076,6486917898.7,593936633.4999853
2016-04-08 02:00,418.4740000000001,6448380946.350001,727873660.8959363
2016-04-09 02:00,416.145,6413012926.125,791269617.2927799
2016-04-10 02:00,421.133,6492839084.15,484836963.8386498
2016-04-11 02:00,422.5840000000001,6516847462.200002,710470936.9100323
2016-04-12 02:00,426.181,6573884543.1,1182165394.173999
2016-04-13 02:00,424.26900000000006,6546120648.075002,785800595.966394
2016-04-14 02:00,424.932,6558071165.7,616490737.7752148
2016-04-15 02:00,429.966,6637309897.95,841700526.6271452
2016-04-16 02:00,430.941,6653836775.25,743886906.6097462
2016-04-17 02:00,428.027,6610502491.375,528907575.42346233
2016-04-18 02:00,428.5059999999998,6619389285.599997,549297574.322777
2016-04-19 02:00,436.37,6742483781,674540887.3072404
2016-04-20 02:00,441.916,6830010642.2,1101674781.4135215
2016-04-21 02:00,451.0830000000002,6973348482.375003,1340299673.3017693
2016-04-22 02:00,447.488,6919439820.8,1244399315.4240894
2016-04-23 02:00,451.818,6987975324.3,835075482.691219
2016-04-24 02:00,459.9229999999999,7114859335.024999,1609960186.8384228
2016-04-25 02:00,460.4659999999999,7123685299.599998,1607304204.3566065
2016-04-26 02:00,467.8559999999999,7240796776.799998,1278134938.8701427
2016-04-27 02:00,444.789,6885300360.825,1344104894.4750998
2016-04-28 02:00,449.3809999999999,6957889602.774999,1497339511.3554573
2016-04-29 02:00,456.5660000000001,7070940369.350001,683291625.3521613
2016-04-30 02:00,447.90299999999985,6938342199.674998,577836728.8566968
2016-05-01 02:00,452.592,7012822521.599999,394606185.83971006
2016-05-02 02:00,444.488,6888908380.2,679795242.3567172
2016-05-03 02:00,450.3,6980741977.5,460396814.0834587
2016-05-04 02:00,447.119,6933273129.45,430680620.3166514
2016-05-05 02:00,448.9219999999999,6962982234.899999,547921245.8399001
2016-05-06 02:00,461.6200000000001,7161803490.000002,892002595.4498556
2016-05-07 02:00,459.2479999999998,7126736757.199997,418352341.33987755
2016-05-08 02:00,459.283,7129139992.975,640880145.1265181
2016-05-09 02:00,461.74700000000007,7169395601.225,892533004.1713158
2016-05-10 02:00,450.3259999999999,6993799201.149999,1121093826.6093578
2016-05-11 02:00,452.179,7024148586,672525013.6120929
2016-05-12 02:00,454.7310000000001,7065405649.050001,697010377.0856366
2016-05-13 02:00,456.0070000000001,7086941589.100001,489812072.3694577
2016-05-14 02:00,455.5030000000001,7080714421.975001,540603400.5013363
2016-05-15 02:00,457.837,7118621364.875,514727783.64522
2016-05-16 02:00,454.893,7074393585.075,649625052.453777
2016-05-17 02:00,452.422,7037627799.900001,456208618.5701116
2016-05-18 02:00,453.3710000000001,7054124066.025002,382814029.8745019
2016-05-19 02:00,440.5389999999998,6855767039.274998,626926267.8026723
2016-05-20 02:00,441.888,6878428608,644225134.6638312
2016-05-21 02:00,443.1469999999999,6899543980.474998,382669886.1311476
2016-05-22 02:00,438.6750000000001,6831902516.250002,369986913.3520583
2016-05-23 02:00,443.175,6903990658.125001,378979422.05785537
2016-05-24 02:00,445.769,6945849971.525,423917608.1376983
2016-05-25 02:00,449.0549999999999,6998825287.124998,593928754.5793718
2016-05-26 02:00,453.73199999999997,7073262177.9,772901620.2200116
2016-05-27 02:00,473.8640000000001,7388724420.000002,1609915743.8194053
2016-05-28 02:00,528.545,8243121751.874998,2308852891.9405656
2016-05-29 02:00,524.624,8182390025.2,2265760454.9711156
2016-05-30 02:00,534.2240000000002,8335577205.600003,1027238918.1573266
2016-05-31 02:00,531.4070000000002,8293336919.625002,976889071.4702431
2016-06-01 02:00,539.1679999999999,8416291167.199999,864207752.912364
2016-06-02 02:00,538.832,8413013019.599999,655601895.7428466
2016-06-03 02:00,570.4449999999999,8908568259.374998,947549857.3776044
2016-06-04 02:00,573.5259999999998,8958404429.249998,1014758653.6732843
2016-06-05 02:00,574.4756747207706,8975651027.512924,980649173.436705
2016-06-06 02:00,585.563,9151383511.05,850291006.7026013
2016-06-07 02:00,577.9106942699359,9033842181.758211,995595869.9524367
2016-06-08 02:00,583.1389999999999,9117713569.924997,625927307.6959897
2016-06-09 02:00,577.607,9033585757.725,570784842.2229652
2016-06-10 02:00,579.2276478801407,9060944979.936224,574507838.2591244
2016-06-11 02:00,597.746561993518,9352955399.176626,567638086.2563363
2016-06-12 02:00,671.7122784950529,10512767357.042526,2134843166.853439
2016-06-13 02:00,704.2918521711082,11025583301.960873,1929369214.3262644
2016-06-14 02:00,685.932131564762,10740428205.860779,1295617503.876316
2016-06-15 02:00,693.2269999999999,10857217289.949999,1111645975.7525933
2016-06-16 02:00,765.4629999999999,11991494582.524998,2295279422.8526845
2016-06-17 02:00,749.4189999999999,11742908607.649998,2089119189.0622394
2016-06-18 02:00,756.7996012580627,11861509350.417933,1639977543.4823854
2016-06-19 02:00,764.0459999999999,11978503075.35,1440147059.442583
2016-06-20 02:00,734.1617358035669,11512940800.437586,1274257070.726084
2016-06-21 02:00,664.9965293554344,10430819686.117899,2616450204.6981983
2016-06-22 02:00,591.895,9286122275.999998,2116429838.3177702
2016-06-23 02:00,623.2062563646158,9779539536.75046,2950728708.757519
2016-06-24 02:00,661.4166051593036,10381264326.27785,2819565196.653483
2016-06-25 02:00,666.0566978558096,10456807082.239622,2165368588.879378
2016-06-26 02:00,629.3059999999999,9882102246.55,1973414929.567675
2016-06-27 02:00,648.2999999999998,10182702232.499996,1893446210.5502865
2016-06-28 02:00,646.8429999999997,10162291635.799995,1557753994.6406407
2016-06-29 02:00,637.437,10016780633.550001,1478192305.741556
2016-06-30 02:00,671.6159999999998,10556309174.399996,1557452114.6606188
2016-07-01 02:00,677.7099999999999,10654888849,1520646626.315115
2016-07-02 02:00,693.0470000000001,10897332418.600002,1369565986.2165418
2016-07-03 02:00,664.7451003433932,10456041581.34137,1980745475.1931427
2016-07-04 02:00,678.7005716794641,10678148801.861637,1647219062.906496
2016-07-05 02:00,667.5305180233454,10504760879.50388,1363651288.9860191
2016-07-06 02:00,675.9190000000001,10639167835.700003,1193299157.941928
2016-07-07 02:00,638.6200000000001,10054273625.000002,2122556832.5577588
2016-07-08 02:00,665.744506272113,10483645176.39353,1407424927.2334237
2016-07-09 02:00,653.8705124993986,10298813661.942278,1734638027.0220506
2016-07-10 02:00,650.3210000000003,10244077501.140005,1043956725.0369835
2016-07-11 02:00,649.07,10225531860.960001,969355597.1380028
2016-07-12 02:00,670.9480000000001,10571303711.856,1085661832.4024758
2016-07-13 02:00,658.1500000000001,10370703851.400002,930971250.7396076
2016-07-14 02:00,659.5760000000002,10394281928.736004,907126119.1357731
2016-07-15 02:00,665.6869915031888,10491679653.244476,915530669.9477481
2016-07-16 02:00,663.5010000000002,10458476976.564003,583921219.9714433
2016-07-17 02:00,678.3905582459545,10694420116.412525,878701509.437196
2016-07-18 02:00,674.7874378266207,10638777020.11729,951136967.9705702
2016-07-19 02:00,674.5573889807015,10636194258.165003,721148317.6858412
2016-07-20 02:00,670.8934740599931,10579131342.279295,718486386.0759034
2016-07-21 02:00,665.3643845142738,10493517598.78291,651736587.5105526
2016-07-22 02:00,651.0899999999999,10269410781.96,744993482.3653657
2016-07-23 02:00,655.4230000000001,10338768243.216002,749951409.4708184
2016-07-24 02:00,660.848923533057,10425364936.563225,628152931.6204653
2016-07-25 02:00,654.5186383481073,10326505495.914951,571897923.6678181
2016-07-26 02:00,651.3099999999998,10276898043.719997,704328935.7242514
2016-07-27 02:00,655.618263277738,10345876482.259167,701731382.8989863
2016-07-28 02:00,655.8904301748952,10351218168.470943,590272472.7794734
2016-07-29 02:00,657.3423791946653,10375300169.233873,498459288.32484585
2016-07-30 02:00,654.5489803055398,10332176091.135323,381261251.17962205
2016-07-31 02:00,623.7457712533022,9847086965.691307,1034681070.1406333
2016-08-01 02:00,605.7469999999995,9564059424.39599,1099193368.899972
2016-08-02 02:00,517.1349294487607,8165924598.986262,1868906086.666429
2016-08-03 02:00,567.3810616156014,8960483430.825201,2497221230.7124486
2016-08-04 02:00,576.6037067248545,9107192616.42881,1656264326.96429
2016-08-05 02:00,576.0338000000002,9099338658.916801,730357921.4557643
2016-08-06 02:00,587.6349999999999,9283768001.279999,781499291.615411
2016-08-07 02:00,592.6675,9364319558.91,1119146426.823175
2016-08-08 02:00,590.7125,9334500359.099998,732938493.4891537
2016-08-09 02:00,585.3024999999998,9249860835.689997,764158462.4766014
2016-08-10 02:00,592.266843297098,9361030948.519566,787203551.0783362
2016-08-11 02:00,587.6138000000002,9288488901.621603,332761748.8841695
2016-08-12 02:00,586.5299999999999,9272434001.039999,332148000.2223092
2016-08-13 02:00,584.4688683346069,9241013898.483736,528917329.60978127
2016-08-14 02:00,570.7366999999999,9024984099.855598,800709328.0207629
2016-08-15 02:00,567.7342836594349,8978508769.857576,689576137.4962289
2016-08-16 02:00,578.2231511023564,9145336947.424574,665471810.6820532
2016-08-17 02:00,571.461914957742,9039235990.703674,509828615.05795246
2016-08-18 02:00,572.2684198487193,9053050627.41776,448162729.6782696
2016-08-19 02:00,573.4919906794345,9073411771.816164,404401760.5949999
2016-08-20 02:00,581.9462730812136,9208301151.705597,449090940.5932441
2016-08-21 02:00,580.5870271371734,9187908144.199305,397848571.05515844
2016-08-22 02:00,585.2175000000001,9262302916.86,391991120.28923106
2016-08-23 02:00,582.0038,9212472965.774399,602216568.6591012
2016-08-24 02:00,577.8880531621712,9148400141.820934,366732500.4450583
2016-08-25 02:00,576.1163000000001,9121223051.838001,401309290.9927601
2016-08-26 02:00,578.1037999999998,9153633133.989597,338221514.6073892
2016-08-27 02:00,568.5750000000002,9003730818.600002,445311513.3907298
2016-08-28 02:00,573.5288,9083223370.0416,339737295.89427423
2016-08-29 02:00,572.5102283617088,9068122329.394085,381390186.59404904
2016-08-30 02:00,576.08,9125715540.480001,414583282.42362505
2016-08-31 02:00,571.7582826763035,9058256694.850403,335483654.44544333
2016-09-01 02:00,571.59,9056523459.6,356532608.2572752
2016-09-02 02:00,573.9624999999999,9095188851.299997,378500484.5206362
2016-09-03 02:00,596.1950000000002,9448393429.680002,561496914.7850986
2016-09-04 02:00,608.6887999999999,9647700436.713598,884434073.8694361
2016-09-05 02:00,606.6438,9616262727.204,618185193.0094764
2016-09-06 02:00,610.6837999999999,9681336387.393599,560341026.7130767
2016-09-07 02:00,614.3264885962195,9740198080.118103,597124132.7229276
2016-09-08 02:00,625.4675000000001,9917920559.610003,1600702238.5928948
2016-09-09 02:00,621.9124999999999,9862631720.699999,850137524.7711473
2016-09-10 02:00,623.0588000000001,9881939361.403202,586796232.5467077
2016-09-11 02:00,605.3154151790802,9601743135.428337,1228662231.0267904
2016-09-12 02:00,605.8312052420321,9611117069.21902,973866198.6910902
2016-09-13 02:00,606.6450000000001,9625199430.6,699782155.2934498
2016-09-14 02:00,608.4250000000002,9654573079.500004,619105285.9754454
2016-09-15 02:00,605.5838000000001,9610607638.994402,549080254.7260385
2016-09-16 02:00,606.5533658936915,9627042762.308758,546585886.1273316
2016-09-17 02:00,605.3438,9609021664.307999,531090439.78524125
2016-09-18 02:00,608.7950000000002,9664864143.000004,1306045902.1413145
2016-09-19 02:00,608.6176342973245,9663034352.091307,1272958790.4060755
2016-09-20 02:00,607.7688125632665,9650615110.177094,953214316.4475458
2016-09-21 02:00,595.8402492264345,9462412679.832169,1589139471.1342793
2016-09-22 02:00,594.9587999999999,9449414102.3184,994983745.4822936
2016-09-23 02:00,601.8925,9560527881.960001,1471656057.198137
2016-09-24 02:00,601.2725000000003,9551877467.340004,1136053862.1848307
2016-09-25 02:00,599.3112999999997,9522044919.525595,1074112052.8808076
2016-09-26 02:00,606.0970645363005,9630957511.517817,1917754354.0926065
2016-09-27 02:00,604.2074999999999,9602128427.579998,1448434854.0194743
2016-09-28 02:00,603.5549999999997,9592874199.359997,1023325384.7386414
2016-09-29 02:00,604.6375,9611116960.350002,1291135796.181455
2016-09-30 02:00,608.2575,9669703048.380001,1177411408.0724049
2016-10-01 02:00,614.0598845176643,9763087934.558167,1673872374.0277987
2016-10-02 02:00,610.3588000000001,9705298188.753601,1018352266.6575919
2016-10-03 02:00,611.9609026561799,9731860020.793758,767820466.9691538
2016-10-04 02:00,609.2425,9689785072.17,817050996.2892424
2016-10-05 02:00,611.6363,9729061309.2156,915039145.8889357
2016-10-06 02:00,610.9800000000001,9719787549.600002,714618920.4242615
2016-10-07 02:00,616.2188000000002,9804216114.139202,1104537956.2128787
2016-10-08 02:00,616.5338,9810492980.9568,793016113.7517544
2016-10-09 02:00,614.6238000000001,9781273121.407202,901840112.441068
2016-10-10 02:00,614.3138,9777010536.4368,1274169412.982478
2016-10-11 02:00,640.7,10198278180,2996984110.275397
2016-10-12 02:00,635.6163,10118464865.982,2475619341.3676276
2016-10-13 02:00,634.6223388041233,10103624253.93074,2099764690.7683637
2016-10-14 02:00,638.1799999999996,10161283203.119995,1671558094.2516508
2016-10-15 02:00,637.2088,10146912931.2,1644480561.890038
2016-10-16 02:00,640.1862999999997,10195309967.356796,1454057375.2025247
2016-10-17 02:00,637.4825000000001,10153229676.240002,1187159912.919513
2016-10-18 02:00,635.465,10122263522.220001,2024277148.457759
2016-10-19 02:00,628.4375,10011295942.5,1955775379.9281862
2016-10-20 02:00,628.5425,10013934081.66,1803186001.035134
2016-10-21 02:00,629.7187999999995,10033936840.324793,1283400177.493909
2016-10-22 02:00,652.0875,10391486423.849998,3522949282.8122096
2016-10-23 02:00,649.6263000000002,10353442542.796803,3643525162.781228
2016-10-24 02:00,648.7663,10340849544.8076,3212766801.21308
2016-10-25 02:00,652.6338,10403520542.2512,2499429907.052547
2016-10-26 02:00,673.4175000000001,10735427840.760002,4850797702.725285
2016-10-27 02:00,683.3724999999998,10896021892.289997,5041475157.287174
2016-10-28 02:00,687.5587999999999,10963463344.929598,5069538565.893592
2016-10-29 02:00,715.4103243232163,11409389607.07833,6838400543.297884
2016-10-30 02:00,697.2773624560577,11121149986.537748,5824289996.154985
2016-10-31 01:00,698.5762999999998,11143032475.877998,6861251336.346381
2016-11-01 01:00,729.2049999999999,11633474056.199999,5882440878.971315
2016-11-02 01:00,734.1638,11713747881.6912,4549460043.379515
2016-11-03 01:00,686.0612999999995,10947521327.777992,10469111039.375326
2016-11-04 01:00,702.11,11204614009.68,5929334120.52332
2016-11-05 01:00,704.0224999999997,11236368065.399996,2146200087.784668
2016-11-06 01:00,712.1263000000001,11367022667.714403,2676516223.714126
2016-11-07 01:00,706.0925,11271922275.869999,3299753094.2893806
2016-11-08 01:00,708.9399999999999,11318680821.599998,3071821253.356335
2016-11-09 01:00,721.1774999999999,11515479618.419998,4364284007.6703005
2016-11-10 01:00,713.2141433353438,11389753141.977827,3237455965.9222164
2016-11-11 01:00,715.6425000000002,11429941440.150002,3576474207.6949515
2016-11-12 01:00,703.76,11241603256.32,6291883753.808641
2016-11-13 01:00,702.3463169808624,11220193117.664371,3720281492.5782685
2016-11-14 01:00,705.55,11279469101.249998,5335752435.403928
2016-11-15 01:00,712.158899800779,11386521351.124006,7530105088.629448
2016-11-16 01:00,740.8993548679168,11847684538.725115,9936150861.137636
2016-11-17 01:00,738.4799999999999,11810455253.999998,5475859342.7567425
2016-11-18 01:00,748.4263,11970910272.5825,3987706064.67461
2016-11-19 01:00,750.4100480749124,12003962099.202116,3235133019.0516033
2016-11-20 01:00,728.3713,11652611522.3775,5039283039.972013
2016-11-21 01:00,736.5049999999998,11783996774.934998,3192815797.461711
2016-11-22 01:00,748.1225,11971109864.2825,3267220913.651425
2016-11-23 01:00,741.1662465178737,11861151745.206772,3775381682.6307497
2016-11-24 01:00,736.7486937230678,11791975961.232533,3798900330.481789
2016-11-25 01:00,738.2039432073005,11816670435.200802,2481664641.7581058
2016-11-26 01:00,732.7338000000001,11730463632.615002,2391921659.307202
2016-11-27 01:00,727.7574999999999,11652161720.374998,2688074106.338304
2016-11-28 01:00,731.8424613583487,11719038707.963842,2451726073.738056
